ID,Musician Type,Song,Start,End,Label
903232755,Instrumentalist,Harsh,20.55296617445055,22.427973614926742,melodic
903232755,Instrumentalist,Harsh,23.29336166437729,25.02413776327839,melodic
903232755,Instrumentalist,Harsh,25.312600446428572,27.90876459478022,melodic
903232755,Instrumentalist,Harsh,28.629921302655678,29.85588770604396,rhythmic
903232755,Instrumentalist,Harsh,30.577044413919413,34.543406307234434,melodic
903232755,Instrumentalist,Harsh,35.1203316735348,38.36553685897436,melodic
903232755,Instrumentalist,Harsh,38.50976820054945,41.17804801968864,rhythmic
903232755,Instrumentalist,Harsh,42.11555173992674,47.30788003663004,melodic
903232755,Instrumentalist,Harsh,47.95692107371795,51.70693595467033,melodic
903232755,Instrumentalist,Harsh,51.92328296703297,54.303100103021976,rhythmic
903232755,Instrumentalist,Harsh,54.44733144459707,59.63965974130038,rhythmic
903232755,Instrumentalist,Harsh,59.85600675366301,67.50026785714286,rhythmic
903232755,Instrumentalist,Harsh,67.4281521863553,70.02431633470695,rhythmic
903232755,Instrumentalist,Harsh,70.67335737179488,72.83682749542125,melodic
903232755,Instrumentalist,Harsh,73.05317450778388,75.36087597298535,melodic
903232755,Instrumentalist,Harsh,76.00991701007327,79.75993189102564,melodic
903232755,Instrumentalist,Harsh,80.26474158653846,82.42821171016485,melodic
903232755,Instrumentalist,Harsh,82.78879006410257,88.34169671474359,melodic
903232755,Instrumentalist,Harsh,87.62054000686814,90.43305116758242,melodic
903232755,Instrumentalist,Harsh,89.63977878891941,93.5340250114469,melodic
903232755,Instrumentalist,Harsh,94.25518171932234,97.78884958791208,melodic
903232755,Instrumentalist,Harsh,97.71673391712454,100.60136074862638,melodic
903232755,Instrumentalist,Harsh,100.67347641941392,104.20714428800366,melodic
903232755,Instrumentalist,Harsh,104.06291294642857,107.66869648580585,melodic
903232755,Instrumentalist,Harsh,107.23600246108059,109.68793526785714,melodic
903232755,Instrumentalist,Harsh,109.47158825549451,112.21198374542125,melodic
903232755,Instrumentalist,Harsh,111.77928972069597,113.87064417353481,melodic
903232755,Instrumentalist,Harsh,114.029229473564,119.712013507326,rhythmic
903232755,Instrumentalist,Street,0.5769253663003664,1.009619391025641,rhythmic
903232755,Instrumentalist,Street,1.658660428113553,13.918324461996338,rhythmic
903232755,Instrumentalist,Street,14.423134157509159,19.39911544184982,rhythmic
903232755,Instrumentalist,Street,19.399115441849816,31.22608545100733,rhythmic
903232755,Instrumentalist,Street,31.94724215888278,36.27418240613555,rhythmic
903232755,Instrumentalist,Street,37.35591746794872,44.49536887591575,rhythmic
903232755,Instrumentalist,Street,44.855947229853484,48.0290367445055,rhythmic
903232755,Instrumentalist,Street,48.750193452380955,59.567544070512824,rhythmic
903232755,Instrumentalist,Street,60.288700778388275,60.72139480311356,rhythmic
903232755,Instrumentalist,Street,61.51466718177655,89.49554744734432,rhythmic
903232755,Instrumentalist,Street,90.00035714285715,96.27442050137361,rhythmic
903232755,Instrumentalist,Street,96.99557720924909,108.17350618131869,rhythmic
903232755,Instrumentalist,Street,108.75043154761904,119.42355082417583,rhythmic
903417226,Instrumentalist,Forest,0,18.236911759868427,melodic
903417226,Instrumentalist,Forest,19.184283799342104,28.026422834429827,rhythmic
903417226,Instrumentalist,Forest,29.36853322368421,40.1054163377193,melodic
903417226,Instrumentalist,Forest,40.42120701754386,45.94754391447368,rhythmic
903417226,Instrumentalist,Forest,47.05281129385965,59.526543146929825,rhythmic
903417226,Instrumentalist,Forest,60.3002302522677,78.14240366235542,melodic
903417226,Instrumentalist,Forest,78.69503735204839,85.64243230818876,rhythmic
903417226,Instrumentalist,Forest,86.5108566777063,98.27405950117122,melodic
903417226,Instrumentalist,Forest,99.0635362007326,105.77408814700455,rhythmic
903417226,Instrumentalist,Forest,106.56356484656595,119.1951920395484,rhythmic
903417226,Instrumentalist,Harsh,0.07894766995614,7.578976315789474,melodic
903417226,Instrumentalist,Harsh,8.052662335526314,52.34230518092103,rhythmic
903417226,Instrumentalist,Harsh,53.36862489035087,59.28970013706141,rhythmic
903417226,Instrumentalist,Harsh,60.23707217653509,67.02657179276315,melodic
903417226,Instrumentalist,Harsh,67.89499616228069,117.94781891447367,rhythmic
903417226,Instrumentalist,Street,0.15789533991227644,36.394875849780696,rhythmic
903417226,Instrumentalist,Street,37.34224788925439,61.026548876096484,melodic
903417226,Instrumentalist,Street,61.73707790570175,100.81617453399122,rhythmic
903417226,Instrumentalist,Street,101.68459890350876,118.42150493421052,melodic
903337531,Percussionist,Forest,0,10.538016500904158,rhythmic
903337531,Percussionist,Forest,40.91788389089813,59.335678496081975,rhythmic
903337531,Percussionist,Forest,59.52555266726944,74.62054927667269,rhythmic
903337531,Percussionist,Forest,74.81042344786016,86.867433318264,melodic
903337531,Percussionist,Forest,10.632953586497893,22.689963456901758,melodic
903337531,Percussionist,Forest,86.96237040385776,100.25356238698011,melodic
903337531,Percussionist,Forest,100.15862530138638,118.10173447860159,rhythmic
903337531,Percussionist,Forest,22.974774713682944,40.8229468053044,rhythmic
903337531,Percussionist,Harsh,0.18987417118746233,7.594966847498494,melodic
903337531,Percussionist,Harsh,7.784841018685956,25.34820185352622,rhythmic
903337531,Percussionist,Harsh,25.53807602471369,37.974834237492466,rhythmic
903337531,Percussionist,Harsh,38.06977132308621,53.639453360458106,melodic
903337531,Percussionist,Harsh,53.73439044605184,60.28504935201929,rhythmic
903337531,Percussionist,Harsh,60.47492352320677,67.02558242917421,melodic
903337531,Percussionist,Harsh,67.31039368595539,84.87375452079566,rhythmic
903337531,Percussionist,Harsh,84.58894326401447,113.44981728450873,rhythmic
903337531,Percussionist,Harsh,113.54475437010247,117.91186030741412,rhythmic
903337531,Percussionist,Street,5.551115123125783e-17,18.79754294755877,rhythmic
903337531,Percussionist,Street,18.98741711874623,39.209016350210966,rhythmic
903337531,Percussionist,Street,39.30395343580471,51.455900391802295,melodic
903337531,Percussionist,Street,51.83564873417721,59.4306155816757,melodic
903337531,Percussionist,Street,59.71542683845691,78.70284395720313,rhythmic
903337531,Percussionist,Street,79.17752938517178,98.54469484629293,rhythmic
903337531,Percussionist,Street,98.63963193188667,111.36120140144666,melodic
903337531,Percussionist,Street,111.55107557263412,118.10173447860157,melodic
903339825,Percussionist,Forest,1.095509965222044,13.56746956928839,rhythmic
903339825,Percussionist,Forest,18.53939941144997,30.000119047619048,rhythmic
903339825,Percussionist,Forest,47.27546849919743,50.1406484082397,rhythmic
903339825,Percussionist,Forest,60.75866807116105,73.56770766452648,rhythmic
903339825,Percussionist,Forest,115.19708634296416,116.96675628678437,rhythmic
903339825,Percussionist,Harsh,8.679809724451578,20.309069355270196,rhythmic
903339825,Percussionist,Harsh,24.94391920813269,28.736069087747456,melodic
903339825,Percussionist,Harsh,29.74730905564473,35.81474886302836,melodic
903339825,Percussionist,Harsh,41.03948869716426,45.59006855270198,melodic
903339825,Percussionist,Harsh,53.93279828785447,60.25304808721241,rhythmic
903339825,Percussionist,Harsh,73.8205176565008,76.43288757356875,melodic
903339825,Percussionist,Harsh,85.11269729802034,93.62396702782236,melodic
903339825,Percussionist,Harsh,101.71388677100053,108.87683654360622,melodic
903339825,Percussionist,Street,0.33707998929909044,1.0112399678972712,melodic
903339825,Percussionist,Street,1.7696699438202248,6.825869783306581,rhythmic
903339825,Percussionist,Street,14.578709537185661,19.887719368646334,rhythmic
903339825,Percussionist,Street,29.49449906367041,36.65744883627608,rhythmic
903339825,Percussionist,Street,48.20243846976993,54.522688269127876,rhythmic
903339825,Percussionist,Street,73.73624765917603,87.47225722311396,rhythmic
903339825,Percussionist,Street,82.1632473916533,94.12958701177101,rhythmic
903339825,Percussionist,Street,110.64650648742644,112.5847164258962,melodic
903086455,Instrumentalist,Forest,0,20.304060355392156,melodic
903086455,Instrumentalist,Forest,20.80850905987395,26.357444809173668,melodic
903086455,Instrumentalist,Forest,26.861893513655463,39.85144765406162,melodic
903086455,Instrumentalist,Forest,40.35589635854342,45.08510296306022,melodic
903086455,Instrumentalist,Forest,45.65260775560224,59.27272277661064,melodic
903086455,Instrumentalist,Forest,76.42397872899159,77.24370787377451,melodic
903086455,Instrumentalist,Forest,59.77717148109244,76.04564220063024,melodic
903086455,Instrumentalist,Forest,78.12649310661764,86.95434543504902,melodic
903086455,Instrumentalist,Forest,100.63751654411764,105.9972840292367,melodic
903086455,Instrumentalist,Forest,87.52185022759103,100.19612392769608,melodic
903086455,Instrumentalist,Forest,85.06266279324231,120.05879166666666,melodic
903086455,Instrumentalist,Harsh,0.06305608806022409,8.386459712009804,rhythmic
903086455,Instrumentalist,Harsh,8.95396450455182,53.534618763130254,rhythmic
903086455,Instrumentalist,Harsh,54.16517964373249,59.714115393032216,rhythmic
903086455,Instrumentalist,Harsh,60.281620185574226,67.47001422443978,rhythmic
903086455,Instrumentalist,Harsh,68.03751901698179,113.18567806810223,rhythmic
903086455,Instrumentalist,Harsh,113.81623894870448,119.49128687412465,rhythmic
903086455,Instrumentalist,Street,0,59.714115393032216,rhythmic
903086455,Instrumentalist,Street,60.40773236169468,104.61005009191176,rhythmic
903086455,Instrumentalist,Street,105.30366706057423,119.61763075240594,rhythmic
903423561,Instrumentalist,Forest,17.06593344560878,18.05396117140718,melodic
903423561,Instrumentalist,Forest,32.06599073727545,32.96419776072854,melodic
903423561,Instrumentalist,Forest,41.317523078842314,42.66483361402196,melodic
903423561,Instrumentalist,Forest,54.97026983532934,55.77865615643712,melodic
903423561,Instrumentalist,Forest,58.02417371506986,58.113994417415164,melodic
903423561,Instrumentalist,Forest,71.40745836452095,71.76674117390219,melodic
903423561,Instrumentalist,Harsh,7.544938997005987,10.059918662674649,rhythmic
903423561,Instrumentalist,Harsh,11.766512007235528,13.562926054141716,rhythmic
903423561,Instrumentalist,Harsh,15.089877994011974,15.359340101047902,rhythmic
903423561,Instrumentalist,Harsh,26.04800368013972,26.676748596556884,melodic
903423561,Instrumentalist,Harsh,53.89242140718562,59.82058776197605,rhythmic
903423561,Instrumentalist,Harsh,68.0840923777445,74.01225873253492,rhythmic
903423561,Instrumentalist,Harsh,75.09010716067864,76.52723839820358,melodic
903423561,Instrumentalist,Harsh,113.9824712761976,118.47350639346307,rhythmic
903423561,Instrumentalist,Street,86.85661916791416,97.45546204466068,rhythmic
903307335,Instrumentalist,Forest,1.5168597261235954,4.382039208801498,melodic
903307335,Instrumentalist,Forest,5.64608898057116,8.932618387172285,melodic
903307335,Instrumentalist,Forest,19.382096500468165,21.48884612008427,rhythmic
903307335,Instrumentalist,Forest,84.43852475421347,87.7250541608146,melodic
903307335,Instrumentalist,Forest,53.93279026217228,59.24179930360487,rhythmic
903307335,Instrumentalist,Forest,98.68015218281835,106.34872079822097,rhythmic
903307335,Instrumentalist,Forest,40.19678274227528,46.01141169241573,rhythmic
903307335,Instrumentalist,Forest,22.92143586142322,24.859645511470035,rhythmic
903307335,Instrumentalist,Forest,31.432704324672283,35.39339360955056,melodic
903307335,Instrumentalist,Forest,107.10715066128277,111.40491988529962,rhythmic
903307335,Instrumentalist,Forest,76.68568615402621,79.7194056062734,melodic
903307335,Instrumentalist,Harsh,7.668568615402622,14.07308745903558,rhythmic
903307335,Instrumentalist,Harsh,15.000057291666666,17.612426819990638,melodic
903307335,Instrumentalist,Harsh,25.702345359316478,27.724824994147937,melodic
903307335,Instrumentalist,Harsh,29.241684720271532,31.43270432467228,melodic
903307335,Instrumentalist,Harsh,34.29788380735019,36.57317339653558,rhythmic
903307335,Instrumentalist,Harsh,38.67992301615168,40.786672635767786,melodic
903307335,Instrumentalist,Harsh,42.1349923923221,44.07320204236891,melodic
903307335,Instrumentalist,Harsh,46.76984155547753,48.79232119030898,melodic
903307335,Instrumentalist,Harsh,49.972100977294005,51.320420733848316,melodic
903307335,Instrumentalist,Harsh,53.5957103230337,55.281110018726594,rhythmic
903307335,Instrumentalist,Harsh,56.71369976006554,58.314829470973784,rhythmic
903307335,Instrumentalist,Harsh,59.07325933403558,60.25303912102059,rhythmic
903307335,Instrumentalist,Harsh,61.09573896886704,66.82609793422284,melodic
903307335,Instrumentalist,Harsh,67.83733775163857,70.95532718867041,rhythmic
903307335,Instrumentalist,Harsh,72.13510697565543,75.00028645833333,rhythmic
903307335,Instrumentalist,Harsh,76.85422612359551,78.9609757432116,rhythmic
903307335,Instrumentalist,Harsh,80.73064542368913,82.83739504330524,rhythmic
903307335,Instrumentalist,Harsh,87.64078417602995,89.8318037804307,rhythmic
903307335,Instrumentalist,Harsh,91.09585355220037,93.37114314138576,melodic
903307335,Instrumentalist,Harsh,99.69139200023407,102.64084146769663,melodic
903307335,Instrumentalist,Harsh,104.49478113295879,106.68580073735954,melodic
903307335,Instrumentalist,Street,0.33707993913857676,2.106749619616105,rhythmic
903307335,Instrumentalist,Street,11.03936800678839,15.337137230805244,melodic
903307335,Instrumentalist,Street,21.65738608965356,26.123695283239698,melodic
903307335,Instrumentalist,Street,35.81474353347378,40.618132666198505,rhythmic
903307335,Instrumentalist,Street,42.97769224016854,47.781081372893254,melodic
903307335,Instrumentalist,Street,58.314829470973784,62.52832871020599,rhythmic
903307335,Instrumentalist,Street,64.80361829939137,69.52273744733147,rhythmic
903307335,Instrumentalist,Street,72.64072688436329,77.52838600187266,rhythmic
903307335,Instrumentalist,Street,80.64637543890449,84.52279473899813,rhythmic
903307335,Instrumentalist,Street,86.20819443469101,90.08461373478464,rhythmic
903307335,Instrumentalist,Street,96.40486259363296,100.19701190894195,melodic
903307335,Instrumentalist,Street,101.79814161985017,105.2532109960206,melodic
903447018,Instrumentalist,Forest,0.5056199839486356,6.741599785981808,melodic
903447018,Instrumentalist,Forest,39.77543873729267,57.97775815944355,melodic
903447018,Instrumentalist,Forest,82.66886737560193,91.77002708667737,melodic
903447018,Instrumentalist,Forest,15.927029494382023,26.292239165329054,rhythmic
903447018,Instrumentalist,Forest,68.59577782236491,73.39916766987695,rhythmic
903447018,Instrumentalist,Harsh,0.08426999732477261,7.331489767255216,melodic
903447018,Instrumentalist,Harsh,8.679809724451578,24.438299224184053,rhythmic
903447018,Instrumentalist,Harsh,53.764258293204925,58.73618813536651,rhythmic
903447018,Instrumentalist,Harsh,28.82033908507223,38.59565877474585,melodic
903447018,Instrumentalist,Harsh,98.68016686730873,107.52851658640985,melodic
903447018,Instrumentalist,Street,0,12.3034196094168,melodic
903447018,Instrumentalist,Street,28.48325909577314,31.76978899143927,rhythmic
903447018,Instrumentalist,Street,41.37656868646335,49.71929842161584,rhythmic
903447018,Instrumentalist,Street,72.47219769930444,76.34861757624398,rhythmic
903447018,Instrumentalist,Street,41.20802869181381,44.157478598180845,rhythmic
903396080,Instrumentalist,Forest,53.31102236164736,56.55427847490347,rhythmic
903396080,Instrumentalist,Forest,113.51396396396396,116.45316481660232,rhythmic
903396080,Instrumentalist,Harsh,29.594712033462034,35.97987250643501,rhythmic
903396080,Instrumentalist,Harsh,89.08819136100387,95.67605534105533,rhythmic
903396080,Instrumentalist,Harsh,73.27731780888031,79.25707126769626,melodic
903396080,Instrumentalist,Harsh,21.486571750321755,26.75686293436294,melodic
903396080,Instrumentalist,Street,0.6081105212355212,2.635145592020592,melodic
903396080,Instrumentalist,Street,27.060918194980694,34.2568926962677,rhythmic
903396080,Instrumentalist,Street,59.69618283462034,61.31781089124839,melodic
903396080,Instrumentalist,Street,73.37866956241955,78.54760899292148,rhythmic
903165064,Percussionist,Forest,22.66862590706929,24.10121564840825,rhythmic
903165064,Percussionist,Forest,48.79232119030898,49.887830992509365,melodic
903165064,Percussionist,Forest,53.764250292603,54.944030079588,melodic
903165064,Percussionist,Forest,82.66885507373594,84.2699847846442,rhythmic
903165064,Percussionist,Forest,114.01728941362359,115.11279921582397,melodic
903165064,Percussionist,Harsh,7.668568615402622,10.786558052434456,rhythmic
903165064,Percussionist,Harsh,15.337137230805245,17.10680691128277,melodic
903165064,Percussionist,Harsh,54.26987020131086,59.41033927317415,rhythmic
903165064,Percussionist,Harsh,67.75306776685393,70.87105720388575,rhythmic
903165064,Percussionist,Harsh,73.73623668656367,76.93849610838014,melodic
903165064,Percussionist,Harsh,93.70822308052435,98.25880225889513,melodic
903165064,Percussionist,Harsh,102.13522155898876,107.44423060042136,melodic
903165064,Percussionist,Harsh,113.34312953534643,119.32629845505618,rhythmic
903165064,Percussionist,Harsh,22.89334581291759,28.455164808704108,melodic
903165064,Percussionist,Harsh,30.477644443535567,35.44957354582958,melodic
903165064,Percussionist,Harsh,44.550731902571144,47.41591138524905,melodic
903165064,Percussionist,Street,0.5056199087078651,1.0112398174157304,melodic
903165064,Percussionist,Street,4.213499239232209,5.983168919709738,rhythmic
903165064,Percussionist,Street,12.64049771769663,15.337137230805244,rhythmic
903165064,Percussionist,Street,60.16876913623594,61.011468984082384,melodic
903165064,Percussionist,Street,75.25309641268727,77.02276609316479,melodic
903165064,Percussionist,Street,81.74188524110487,86.7980843281835,rhythmic
903447693,Instrumentalist,Forest,0.2028748487277446,15.72280077640021,melodic
903447693,Instrumentalist,Forest,16.432862746947315,38.343346409543734,melodic
903447693,Instrumentalist,Forest,40.57496974554892,59.44233067722917,rhythmic
903447693,Instrumentalist,Forest,60.253830072140154,76.1795056972681,melodic
903447693,Instrumentalist,Forest,77.09244251654295,86.01893586056372,melodic
903447693,Instrumentalist,Forest,86.62756040674697,99.00292617913938,melodic
903447693,Instrumentalist,Forest,99.81442557405035,119.08753620318609,melodic
903447693,Instrumentalist,Forest,99.81442557405035,100.11873784714197,rhythmic
903447693,Instrumentalist,Harsh,0,7.607806827290422,melodic
903447693,Instrumentalist,Harsh,7.912119100382039,17.14292471749442,rhythmic
903447693,Instrumentalist,Harsh,18.360173809860886,27.489542002609397,rhythmic
903447693,Instrumentalist,Harsh,28.60535367061199,38.44478383390761,rhythmic
903447693,Instrumentalist,Harsh,39.45915807754633,53.863272337216195,rhythmic
903447693,Instrumentalist,Harsh,54.06614718594394,59.340893252865285,rhythmic
903447693,Instrumentalist,Harsh,67.55732462633895,82.36718858346431,rhythmic
903447693,Instrumentalist,Harsh,83.0772505540114,94.64111693149286,rhythmic
903447693,Instrumentalist,Harsh,95.85836602385933,107.42223240134076,rhythmic
903447693,Instrumentalist,Harsh,108.43660664497949,119.18897362754996,rhythmic
903447693,Instrumentalist,Harsh,59.44233067722917,66.6443878070641,melodic
903447693,Instrumentalist,Street,0.6086245461832338,13.69405228912276,rhythmic
903447693,Instrumentalist,Street,14.809863957125357,26.77948003206229,melodic
903447693,Instrumentalist,Street,27.38810457824552,36.21316049790241,rhythmic
903447693,Instrumentalist,Street,37.02465989281339,43.51665505210122,melodic
903447693,Instrumentalist,Street,44.42959187137607,59.54376810159304,melodic
903447693,Instrumentalist,Street,60.65957976959564,68.16594917252219,rhythmic
903447693,Instrumentalist,Street,68.26738659688607,88.45343404529667,rhythmic
903447693,Instrumentalist,Street,89.87355798639086,97.0756151162258,rhythmic
903447693,Instrumentalist,Street,97.98855193550064,102.24892375878329,melodic
903447693,Instrumentalist,Street,103.06042315369427,111.58116680025954,melodic
903447693,Instrumentalist,Street,112.69697846826213,119.18965901555241,melodic
903391589,Instrumentalist,Forest,0.08426999732477236,1.7696699438202246,melodic
903391589,Instrumentalist,Forest,4.7191198501872655,5.561819823434992,rhythmic
903391589,Instrumentalist,Forest,11.544989633493847,12.893309590690208,rhythmic
903391589,Instrumentalist,Forest,18.03377942750134,19.12928939272338,rhythmic
903391589,Instrumentalist,Forest,24.52256922150883,26.20796916800428,rhythmic
903391589,Instrumentalist,Forest,35.14058888443019,36.151828852327455,rhythmic
903391589,Instrumentalist,Forest,39.859708734617456,40.87094870251472,rhythmic
903391589,Instrumentalist,Forest,47.02265850722311,47.6968184858213,rhythmic
903391589,Instrumentalist,Forest,49.213678437667205,49.63502842429107,rhythmic
903391589,Instrumentalist,Forest,54.185608279828784,55.02830825307651,rhythmic
903391589,Instrumentalist,Forest,57.556408172819694,58.65191813804173,rhythmic
903391589,Instrumentalist,Forest,71.20814773943286,73.8205176565008,rhythmic
903391589,Instrumentalist,Forest,78.03401752273943,79.29806748261102,rhythmic
903391589,Instrumentalist,Forest,84.01718733279829,88.14641720171214,rhythmic
903391589,Instrumentalist,Forest,92.78126705457464,95.47790696896736,melodic
903391589,Instrumentalist,Forest,100.19702681915463,101.46107677902621,rhythmic
903391589,Instrumentalist,Forest,106.68581661316212,108.11840656768325,rhythmic
903391589,Instrumentalist,Forest,108.96110654093098,110.39369649545212,rhythmic
903391589,Instrumentalist,Forest,113.764496388443,115.19708634296416,rhythmic
903391589,Instrumentalist,Harsh,7.500029761904762,11.039369649545211,rhythmic
903391589,Instrumentalist,Harsh,12.724769596040662,13.988819555912254,rhythmic
903391589,Instrumentalist,Harsh,15.84275949705725,16.938269462279294,melodic
903391589,Instrumentalist,Harsh,23.089979266987694,24.606839218833606,melodic
903391589,Instrumentalist,Harsh,26.966399143927234,28.988879079721777,melodic
903391589,Instrumentalist,Harsh,29.831579052969502,31.93832898608882,melodic
903391589,Instrumentalist,Harsh,38.42711878009631,41.71364867576244,melodic
903391589,Instrumentalist,Harsh,53.342908306581066,60.08450809256287,rhythmic
903391589,Instrumentalist,Harsh,66.99464787319422,70.70252775548423,rhythmic
903391589,Instrumentalist,Harsh,73.736247659176,76.8542375601926,melodic
903391589,Instrumentalist,Harsh,80.14076745585875,83.42729735152489,rhythmic
903391589,Instrumentalist,Harsh,98.25881688068486,101.20826678705188,melodic
903391589,Instrumentalist,Harsh,104.24198669074372,107.52851658640985,melodic
903391589,Instrumentalist,Harsh,113.5116863964687,119.66339620117711,rhythmic
903391589,Instrumentalist,Street,5.983169810058855,7.247219769930446,melodic
903391589,Instrumentalist,Street,41.5451086811129,43.82039860888175,rhythmic
903391589,Instrumentalist,Street,45.084448568753345,48.03389847512039,melodic
903391589,Instrumentalist,Street,50.47772839753879,51.910318352059925,melodic
903391589,Instrumentalist,Street,59.91596809791332,61.095748060460146,melodic
903391589,Instrumentalist,Street,62.35979802033173,63.45530798555377,melodic
903391589,Instrumentalist,Street,66.06767790262172,66.99464787319422,melodic
903391589,Instrumentalist,Street,79.12952748796148,80.39357744783307,melodic
903391589,Instrumentalist,Street,101.71388677100053,104.5790666800428,rhythmic
903391589,Instrumentalist,Street,105.5060366506153,108.62402655163189,melodic
903391589,Instrumentalist,Street,110.89931647940075,111.9948264446228,melodic
903447762,Instrumentalist,Forest,47.37360571127185,58.386307640144665,rhythmic
903447762,Instrumentalist,Forest,103.95610872513562,105.0953537522604,rhythmic
903447762,Instrumentalist,Forest,1.5189933694996987,7.3101555907173,rhythmic
903447762,Instrumentalist,Forest,40.53813554852321,40.91788389089813,rhythmic
903447762,Instrumentalist,Harsh,0.09493708559373117,7.500029761904762,melodic
903447762,Instrumentalist,Harsh,8.544337703435806,16.32917872212176,rhythmic
903447762,Instrumentalist,Harsh,54.30401295961423,60.28504935201929,rhythmic
903447762,Instrumentalist,Harsh,68.16482745629898,76.51929098854731,rhythmic
903447762,Instrumentalist,Street,12.15194695599759,22.310215114526823,rhythmic
903447762,Instrumentalist,Street,31.9937978450874,37.87989715189874,rhythmic
903447762,Instrumentalist,Street,40.53813554852321,47.84829113924051,rhythmic
903447762,Instrumentalist,Street,104.43079415310427,105.66497626582279,melodic
903307328,Instrumentalist,Forest,0.18907635241596638,38.06737228641456,melodic
903307328,Instrumentalist,Forest,39.26485585171569,60.06325461747198,melodic
903307328,Instrumentalist,Forest,61.134687281162456,98.69785596113445,melodic
903307328,Instrumentalist,Forest,100.27349223126751,119.11810202205882,melodic
903307328,Instrumentalist,Harsh,0.18907635241596638,7.752130449054622,melodic
903307328,Instrumentalist,Harsh,8.63448676032913,53.13045502888655,rhythmic
903307328,Instrumentalist,Harsh,54.26491314338235,59.68510191264006,melodic
903307328,Instrumentalist,Harsh,60.3783818714986,67.8153850665266,melodic
903307328,Instrumentalist,Harsh,68.76076682860644,118.73994931722687,rhythmic
903307328,Instrumentalist,Street,0.37815270483193275,37.94132138480391,rhythmic
903307328,Instrumentalist,Street,68.25656322216386,96.42893973214287,melodic
903307328,Instrumentalist,Street,38.63460134366247,67.37420691088936,rhythmic
903307328,Instrumentalist,Street,97.18524514180672,119.30717837447479,melodic
903428888,Instrumentalist,Forest,0.06302545852020007,9.831971529151211,melodic
903428888,Instrumentalist,Forest,31.890882011221237,40.08419161884724,melodic
903428888,Instrumentalist,Forest,40.714446204049246,45.693457427145056,rhythmic
903428888,Instrumentalist,Forest,91.5759912298507,100.52560633971912,melodic
903428888,Instrumentalist,Forest,101.15586092492111,106.44999944061792,rhythmic
903428888,Instrumentalist,Forest,107.26933040138053,118.29878564241554,rhythmic
903428888,Instrumentalist,Forest,47.08001751458945,58.23552367266487,rhythmic
903428888,Instrumentalist,Harsh,7.815156856504809,16.89082288341362,rhythmic
903428888,Instrumentalist,Harsh,54.20189432737206,59.74813467714967,rhythmic
903428888,Instrumentalist,Harsh,67.68934245069488,73.86583738567448,rhythmic
903428888,Instrumentalist,Harsh,113.19372350227933,119.68551115101091,rhythmic
903428888,Instrumentalist,Harsh,0.3146315496131645,7.551157190715947,melodic
